t (s), x (mm), y (mm), theta (rad), v (mm/s), omega (rad/s)
13.62, 364, 219, 2.589534470070703, 62.507999999999996, 0.0029721784802174012
13.63, 364, 220, 2.5909726209482273, 62.507999999999996, 0.003163931930554008
13.64, 363, 220, 2.5931777856270988, 62.507999999999996, 0.0030680552053857046
13.65, 363, 220, 2.5953829503059698, 62.507999999999996, 0.0029721784802174012
13.66, 362, 221, 2.5977798684351767, 62.507999999999996, 0.003163931930554008
13.67, 362, 221, 2.5997932796637113, 62.507999999999996, 0.0030680552053857046
13.68, 361, 221, 2.601327307266404, 62.507999999999996, 0.0029721784802174012
13.69, 361, 222, 2.6032448417697704, 62.507999999999996, 0.0032598086557223114
13.7, 360, 222, 2.6058335133493142, 62.507999999999996, 0.0030680552053857046
13.71, 359, 222, 2.6089974452798685, 62.507999999999996, 0.0029721784802174012
13.72, 359, 223, 2.6123531306607592, 62.507999999999996, 0.0030680552053857046
13.74, 358, 223, 2.617051090194006, 62.507999999999996, 0.002876301755049098
13.75, 357, 224, 2.618585117796699, 62.507999999999996, 0.0030680552053857046
13.76, 357, 224, 2.6198315152238867, 62.507999999999996, 0.0030680552053857046
13.77, 356, 224, 2.6215572962769165, 62.507999999999996, 0.0029721784802174012
13.79, 355, 225, 2.626159379084995, 62.507999999999996, 0.0030680552053857046
13.8, 355, 225, 2.628364543763866, 62.507999999999996, 0.0029721784802174012
13.81, 354, 226, 2.6304738317175684, 62.507999999999996, 0.003163931930554008
13.82, 353, 226, 2.6323913662209346, 62.507999999999996, 0.0030680552053857046
13.83, 353, 226, 2.634021270548796, 62.507999999999996, 0.0029721784802174012
13.84, 352, 226, 2.635651174876657, 62.507999999999996, 0.002876301755049098
13.85, 352, 227, 2.6372810792045183, 62.507999999999996, 0.003163931930554008
13.86, 351, 227, 2.638527476631706, 62.507999999999996, 0.0030680552053857046
13.87, 351, 227, 2.640061504234399, 62.507999999999996, 0.0029721784802174012
13.88, 350, 228, 2.642362545638438, 62.507999999999996, 0.003163931930554008
13.89, 350, 228, 2.6446635870424773, 62.507999999999996, 0.0030680552053857046
13.9, 349, 228, 2.647731642247863, 62.507999999999996, 0.0029721784802174012
13.92, 348, 229, 2.6530048621321196, 62.507999999999996, 0.0029721784802174012
13.93, 347, 229, 2.6552100268109906, 62.507999999999996, 0.002876301755049098
13.94, 347, 229, 2.6570316845891884, 62.507999999999996, 0.002876301755049098
13.95, 346, 230, 2.658469835466713, 62.507999999999996, 0.0030680552053857046
13.96, 346, 230, 2.6602914932449107, 62.507999999999996, 0.0029721784802174012
13.98, 345, 231, 2.6645100691523163, 62.507999999999996, 0.0030680552053857046
13.99, 344, 231, 2.6668111105563552, 62.507999999999996, 0.0029721784802174012
14.0, 344, 231, 2.6689203985100582, 62.507999999999996, 0.002876301755049098
14.01, 343, 231, 2.670742056288256, 62.507999999999996, 0.002780425029880795
14.02, 343, 232, 2.6721802071657805, 62.507999999999996, 0.0030680552053857046
14.04, 341, 232, 2.6757276459970076, 62.507999999999996, 0.002876301755049098
14.05, 341, 233, 2.677645180500374, 62.507999999999996, 0.0030680552053857046
14.06, 340, 233, 2.679850345179245, 62.507999999999996, 0.0029721784802174012
14.07, 340, 233, 2.681863756407779, 62.507999999999996, 0.002876301755049098
14.09, 339, 234, 2.685602948689343, 62.507999999999996, 0.0030680552053857046
14.1, 338, 234, 2.6877122366430455, 62.507999999999996, 0.0029721784802174012
14.11, 338, 234, 2.6903009082225893, 62.507999999999996, 0.002876301755049098
14.12, 337, 234, 2.692601949626629, 62.507999999999996, 0.002780425029880795
14.13, 336, 235, 2.6947112375803317, 62.507999999999996, 0.0029721784802174012
14.14, 336, 235, 2.696437018633361, 62.507999999999996, 0.002876301755049098
14.17, 334, 236, 2.7013267316169447, 62.507999999999996, 0.0029721784802174012
14.18, 334, 236, 2.7032442661203104, 62.507999999999996, 0.002876301755049098
14.19, 333, 236, 2.7058329376998547, 62.507999999999996, 0.002780425029880795
14.21, 332, 237, 2.7102432670575967, 62.507999999999996, 0.002876301755049098
14.22, 331, 237, 2.711969048110626, 62.507999999999996, 0.002780425029880795
14.23, 331, 237, 2.713215445537814, 62.507999999999996, 0.0026845483047124915
14.24, 330, 238, 2.7148453498656755, 62.507999999999996, 0.0029721784802174012
14.26, 329, 238, 2.718584542147239, 62.507999999999996, 0.002876301755049098
14.27, 328, 238, 2.7211732137267832, 62.507999999999996, 0.0026845483047124915
14.28, 328, 239, 2.723570131855991, 62.507999999999996, 0.002876301755049098
14.29, 327, 239, 2.725679419809693, 62.507999999999996, 0.002780425029880795
14.3, 327, 239, 2.7275969543130594, 62.507999999999996, 0.002780425029880795
14.31, 326, 239, 2.7288433517402475, 62.507999999999996, 0.0026845483047124915
14.32, 326, 240, 2.730473256068109, 62.507999999999996, 0.002876301755049098
14.33, 325, 240, 2.7323907905714746, 62.507999999999996, 0.002876301755049098
14.35, 324, 240, 2.736513489753712, 62.507999999999996, 0.0026845483047124915
14.36, 323, 241, 2.7385269009822464, 62.507999999999996, 0.002876301755049098
14.37, 323, 241, 2.7406361889359485, 62.507999999999996, 0.002780425029880795
14.39, 322, 241, 2.7440877510420076, 62.507999999999996, 0.002588671579544188
14.4, 321, 242, 2.745525901919532, 62.507999999999996, 0.002876301755049098
14.41, 320, 242, 2.74734755969773, 62.507999999999996, 0.002780425029880795
14.42, 320, 242, 2.749265094201096, 62.507999999999996, 0.0026845483047124915
14.43, 319, 242, 2.7512785054296303, 62.507999999999996, 0.002588671579544188
14.49, 293, 242, 2.823377802756194, 62.507999999999996, -0.0002876301755049098
14.5, 292, 242, 2.8240489398323727, 62.507999999999996, -0.0002876301755049098
14.53, 290, 242, 2.824815953633719, 62.507999999999996, -0.0003835069006732131
14.54, 290, 243, 2.8245283234582144, 62.507999999999996, 0.0
14.55, 289, 243, 2.823857186382036, 62.507999999999996, 0.0
14.56, 289, 243, 2.823761309656868, 62.507999999999996, 0.0
14.58, 287, 243, 2.823761309656868, 62.507999999999996, 0.0
14.59, 287, 244, 2.824144816557541, 62.507999999999996, 0.00019175345033660654
14.62, 285, 244, 2.8247200769085508, 62.507999999999996, 0.00019175345033660654
14.64, 284, 244, 2.824815953633719, 62.507999999999996, 0.00019175345033660654
14.66, 283, 245, 2.8252953372595604, 62.507999999999996, 0.0003835069006732131
14.67, 282, 245, 2.8253912139847293, 62.507999999999996, 0.0003835069006732131
14.68, 282, 245, 2.825678844160234, 62.507999999999996, 0.0003835069006732131
14.69, 281, 245, 2.825678844160234, 62.507999999999996, 0.0003835069006732131
14.7, 280, 246, 2.825774720885402, 62.507999999999996, 0.0006711370761781229
14.73, 279, 246, 2.827884008839105, 62.507999999999996, 0.0005752603510098196
14.75, 277, 247, 2.8289386528159564, 62.507999999999996, 0.0008628905265147294
14.76, 277, 247, 2.8289386528159564, 62.507999999999996, 0.0008628905265147294
14.77, 276, 247, 2.829609789892134, 62.507999999999996, 0.0008628905265147294
14.78, 276, 247, 2.8305685571438173, 62.507999999999996, 0.0007670138013464262
14.79, 275, 247, 2.8313355709451637, 62.507999999999996, 0.0007670138013464262
14.8, 275, 248, 2.8321984614716786, 62.507999999999996, 0.0010546439768513358
14.82, 273, 248, 2.8324860916471835, 62.507999999999996, 0.0010546439768513358
14.83, 273, 248, 2.8325819683723514, 62.507999999999996, 0.0010546439768513358
14.87, 270, 249, 2.834211872700213, 62.507999999999996, 0.0012463974271879426
14.88, 270, 249, 2.8346912563260545, 62.507999999999996, 0.0012463974271879426
14.89, 269, 249, 2.8349788865015593, 62.507999999999996, 0.0012463974271879426
14.9, 269, 249, 2.8356500235777373, 62.507999999999996, 0.0011505207020196392
14.91, 268, 250, 2.8369922977300934, 62.507999999999996, 0.001438150877524549
14.92, 267, 250, 2.8385263253327864, 62.507999999999996, 0.0013422741523562457
14.93, 267, 250, 2.8401562296606477, 62.507999999999996, 0.0013422741523562457
14.94, 266, 250, 2.841210873637499, 62.507999999999996, 0.0012463974271879426
14.96, 265, 251, 2.8419778874388455, 62.507999999999996, 0.0015340276026928523
14.97, 264, 251, 2.8419778874388455, 62.507999999999996, 0.0015340276026928523
14.98, 264, 251, 2.8419778874388455, 62.507999999999996, 0.0015340276026928523
15.0, 263, 251, 2.8424572710646867, 62.507999999999996, 0.0015340276026928523
15.01, 262, 251, 2.843799545217043, 62.507999999999996, 0.001438150877524549
15.02, 261, 252, 2.845621202995241, 62.507999999999996, 0.0017257810530294589
15.03, 261, 252, 2.8476346142237756, 62.507999999999996, 0.0016299043278611557
15.04, 260, 252, 2.8497439021774778, 62.507999999999996, 0.0015340276026928523
15.05, 260, 252, 2.8511820530550027, 62.507999999999996, 0.001438150877524549
15.06, 259, 252, 2.852044943581517, 62.507999999999996, 0.001438150877524549
15.07, 259, 252, 2.8526202039325272, 62.507999999999996, 0.001438150877524549
15.09, 257, 253, 2.854441861710725, 62.507999999999996, 0.0016299043278611557
15.11, 256, 253, 2.856742903114764, 62.507999999999996, 0.0015340276026928523
15.12, 255, 253, 2.8575099169161104, 62.507999999999996, 0.0015340276026928523
15.13, 255, 254, 2.8577975470916157, 62.507999999999996, 0.001821657778197762
15.14, 254, 254, 2.8583728074426253, 62.507999999999996, 0.001821657778197762
15.15, 254, 254, 2.858852191068467, 62.507999999999996, 0.001821657778197762
15.16, 253, 254, 2.8600027117704863, 62.507999999999996, 0.0017257810530294589
15.17, 252, 254, 2.861344985922843, 62.507999999999996, 0.0016299043278611557
15.18, 252, 254, 2.8627831368003673, 62.507999999999996, 0.0016299043278611557
15.19, 251, 255, 2.86489242475407, 62.507999999999996, 0.001821657778197762
15.2, 251, 255, 2.8666182058070993, 62.507999999999996, 0.0017257810530294589
15.21, 250, 255, 2.8679604799594554, 62.507999999999996, 0.0016299043278611557
15.23, 249, 255, 2.8692068773866435, 62.507999999999996, 0.0015340276026928523
15.24, 248, 255, 2.8698780144628215, 62.507999999999996, 0.001438150877524549
15.25, 248, 256, 2.870932658439673, 62.507999999999996, 0.0016299043278611557
15.27, 247, 256, 2.8736172067443855, 62.507999999999996, 0.0015340276026928523
15.28, 246, 256, 2.8748636041715736, 62.507999999999996, 0.0013422741523562457
15.29, 245, 256, 2.8755347412477517, 62.507999999999996, 0.0012463974271879426
15.3, 245, 256, 2.876397631774266, 62.507999999999996, 0.0012463974271879426
15.32, 243, 257, 2.8777399059266227, 62.507999999999996, 0.0013422741523562457
15.33, 243, 257, 2.878602796453137, 62.507999999999996, 0.0013422741523562457
15.34, 242, 257, 2.8792739335293156, 62.507999999999996, 0.0011505207020196392
15.35, 242, 257, 2.879945070605493, 62.507999999999996, 0.0011505207020196392
15.36, 241, 257, 2.88071208440684, 62.507999999999996, 0.0010546439768513358
15.37, 240, 258, 2.8819584818340283, 62.507999999999996, 0.0012463974271879426
15.39, 239, 258, 2.8851224137645817, 62.507999999999996, 0.0010546439768513358
15.4, 239, 258, 2.88636881119177, 62.507999999999996, 0.0009587672516830326
15.41, 238, 258, 2.8872317017182847, 62.507999999999996, 0.0008628905265147294
15.42, 237, 258, 2.8877110853441263, 62.507999999999996, 0.0007670138013464262
15.43, 237, 258, 2.8879028387944623, 62.507999999999996, 0.0007670138013464262
15.44, 236, 259, 2.888190468969968, 62.507999999999996, 0.0010546439768513358
15.45, 236, 259, 2.888382222420304, 62.507999999999996, 0.0009587672516830326
15.46, 235, 259, 2.8886698525958088, 62.507999999999996, 0.0009587672516830326
15.48, 234, 259, 2.8893409896719873, 62.507999999999996, 0.0007670138013464262
15.5, 233, 260, 2.8900121267481653, 62.507999999999996, 0.0010546439768513358
15.52, 231, 260, 2.8919296612515315, 62.507999999999996, 0.0007670138013464262
15.53, 231, 260, 2.893367812129056, 62.507999999999996, 0.0007670138013464262
15.54, 230, 260, 2.8946142095562437, 62.507999999999996, 0.0005752603510098196
15.55, 230, 260, 2.895189469907254, 62.507999999999996, 0.0005752603510098196
15.56, 229, 261, 2.8954771000827586, 62.507999999999996, 0.0008628905265147294
15.59, 227, 261, 2.8956688535330954, 62.507999999999996, 0.0006711370761781229
15.6, 227, 261, 2.8957647302582634, 62.507999999999996, 0.0006711370761781229
15.61, 226, 261, 2.8960523604337682, 62.507999999999996, 0.0005752603510098196
15.62, 225, 261, 2.896339990609273, 62.507999999999996, 0.0004793836258415163
15.63, 225, 262, 2.8968193742351147, 62.507999999999996, 0.0008628905265147294
15.64, 224, 262, 2.8972987578609564, 62.507999999999996, 0.0006711370761781229
15.65, 224, 262, 2.897586388036461, 62.507999999999996, 0.0006711370761781229
15.66, 223, 262, 2.898065771662303, 62.507999999999996, 0.0005752603510098196
15.69, 221, 262, 2.900270936341174, 62.507999999999996, 0.0002876301755049098
15.7, 221, 263, 2.900654443241847, 62.507999999999996, 0.0006711370761781229
15.71, 220, 263, 2.900942073417352, 62.507999999999996, 0.0005752603510098196
15.75, 218, 263, 2.9026678544703817, 62.507999999999996, 0.0002876301755049098
15.76, 217, 263, 2.9032431148213913, 62.507999999999996, 0.00019175345033660654
15.77, 216, 264, 2.9033389915465593, 62.507999999999996, 0.0005752603510098196
15.78, 216, 264, 2.9033389915465593, 62.507999999999996, 0.0005752603510098196
15.8, 215, 264, 2.903434868271728, 62.507999999999996, 0.0004793836258415163
15.81, 214, 264, 2.903722498447233, 62.507999999999996, 0.0002876301755049098
15.82, 213, 264, 2.904201882073074, 62.507999999999996, 0.00019175345033660654
15.83, 213, 265, 2.904489512248579, 62.507999999999996, 0.0005752603510098196
15.84, 212, 265, 2.904777142424084, 62.507999999999996, 0.0004793836258415163
15.85, 212, 265, 2.905064772599589, 62.507999999999996, 0.0004793836258415163
15.86, 211, 265, 2.905352402775094, 62.507999999999996, 0.0003835069006732131
15.87, 210, 265, 2.905640032950599, 62.507999999999996, 0.0002876301755049098
15.88, 210, 265, 2.906023539851272, 62.507999999999996, 0.0002876301755049098
15.9, 209, 266, 2.9067905536526184, 62.507999999999996, 0.0005752603510098196
15.91, 208, 266, 2.907078183828123, 62.507999999999996, 0.0004793836258415163
15.92, 207, 266, 2.907078183828123, 62.507999999999996, 0.0003835069006732131
15.94, 206, 266, 2.9074616907287965, 62.507999999999996, 0.00019175345033660654
15.95, 205, 266, 2.907557567453965, 62.507999999999996, 9.587672516830327e-05
15.96, 205, 266, 2.9076534441791333, 62.507999999999996, 9.587672516830327e-05
15.97, 204, 267, 2.907941074354638, 62.507999999999996, 0.0004793836258415163
15.98, 204, 267, 2.908228704530143, 62.507999999999996, 0.0004793836258415163
16.0, 202, 267, 2.9089957183314894, 62.507999999999996, 0.00019175345033660654
16.01, 202, 267, 2.9091874717818262, 62.507999999999996, 0.00019175345033660654
16.02, 201, 267, 2.9091874717818262, 62.507999999999996, 9.587672516830327e-05
16.03, 201, 267, 2.9089957183314894, 62.507999999999996, 9.587672516830327e-05
16.04, 200, 268, 2.9090915950566574, 62.507999999999996, 0.0004793836258415163
16.05, 199, 268, 2.909570978682499, 62.507999999999996, 0.0002876301755049098
16.06, 199, 268, 2.909762732132836, 62.507999999999996, 0.0002876301755049098
16.07, 198, 268, 2.9099544855831727, 62.507999999999996, 0.00019175345033660654
16.1, 196, 268, 2.9107214993845187, 62.507999999999996, 0.0
16.12, 195, 269, 2.9113926364606972, 62.507999999999996, 0.0002876301755049098
16.13, 195, 269, 2.9113926364606972, 62.507999999999996, 0.0002876301755049098
16.14, 194, 269, 2.911105006285192, 62.507999999999996, 0.00019175345033660654
16.15, 193, 269, 2.911105006285192, 62.507999999999996, 9.587672516830327e-05
16.16, 193, 269, 2.911584389911033, 62.507999999999996, 9.587672516830327e-05
16.17, 192, 269, 2.91177614336137, 62.507999999999996, 0.0
16.18, 192, 270, 2.9121596502620437, 62.507999999999996, 0.0004793836258415163
16.19, 191, 270, 2.9121596502620437, 62.507999999999996, 0.0003835069006732131
16.2, 190, 270, 2.9121596502620437, 62.507999999999996, 0.00019175345033660654
16.21, 190, 270, 2.9121596502620437, 62.507999999999996, 0.00019175345033660654
16.22, 189, 270, 2.9125431571627165, 62.507999999999996, 9.587672516830327e-05
16.23, 189, 270, 2.9125431571627165, 62.507999999999996, 9.587672516830327e-05
16.24, 188, 270, 2.912639033887885, 62.507999999999996, 0.0
16.26, 187, 271, 2.913022540788558, 62.507999999999996, 0.0003835069006732131
16.28, 185, 271, 2.9134060476892314, 62.507999999999996, 9.587672516830327e-05
16.29, 185, 271, 2.913981308040241, 62.507999999999996, 0.0
16.31, 184, 271, 2.9146524451164195, 62.507999999999996, 0.0
16.32, 183, 271, 2.9146524451164195, 62.507999999999996, -0.00019175345033660654
16.34, 182, 272, 2.9146524451164195, 62.507999999999996, 0.00019175345033660654
16.35, 181, 272, 2.914173061490578, 62.507999999999996, 9.587672516830327e-05
16.36, 181, 272, 2.914173061490578, 62.507999999999996, 9.587672516830327e-05
16.38, 179, 272, 2.914268938215746, 62.507999999999996, -0.00019175345033660654
16.39, 179, 272, 2.9144606916660827, 62.507999999999996, -0.00019175345033660654
16.41, 178, 273, 2.9144606916660827, 62.507999999999996, 0.0002876301755049098
16.42, 177, 273, 2.9144606916660827, 62.507999999999996, 0.00019175345033660654
16.44, 176, 273, 2.9145565683912507, 62.507999999999996, 0.0
16.45, 175, 273, 2.9146524451164195, 62.507999999999996, -9.587672516830327e-05
16.46, 175, 273, 2.915131828742261, 62.507999999999996, -9.587672516830327e-05
16.49, 173, 274, 2.915898842543607, 62.507999999999996, 0.00019175345033660654
16.51, 172, 274, 2.915227705467429, 62.507999999999996, 0.0
